,GAME_ID,TEAM_ABBREVIATION,TEAM_ID,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON
2997,21800068,NYK,19327353024,39.0,90.0,4.268,13.0,39.0,2.524,9.0,12.0,3.834,11.0,29.0,40.0,17.0,6.0,1.0,19.0,18.0,100.0,-140.0,2018
2998,21800069,DAL,20937965646,38.0,92.0,4.106,12.0,30.0,2.492,19.0,24.0,3.739,10.0,34.0,44.0,22.0,6.0,6.0,14.0,17.0,107.0,-45.0,2018
2999,21800069,TOR,17716740371,44.0,91.0,4.9990000000000006,11.0,27.0,2.904,17.0,20.0,5.75,12.0,38.0,50.0,23.0,10.0,5.0,12.0,22.0,116.0,45.0,2018
3000,21800070,HOU,17716740195,38.0,98.0,3.431,15.0,41.0,1.944,22.0,25.0,6.334,16.0,26.0,42.0,21.0,11.0,7.0,13.0,27.0,113.0,-100.0,2018
3001,21800070,LAC,20937965698,43.0,79.0,6.924,12.0,23.0,4.75,35.0,38.0,6.183,5.0,39.0,44.0,17.0,8.0,4.0,15.0,21.0,133.0,100.0,2018
3002,21800071,MIL,20937965737,49.0,92.0,6.948,19.0,46.0,4.4670000000000005,8.0,11.0,2.333,7.0,55.0,62.0,32.0,4.0,8.0,17.0,23.0,125.0,150.0,2018
3003,21800071,MIN,20937965750,36.0,112.0,3.637,10.0,43.0,2.162,13.0,18.0,4.2,17.0,32.0,49.0,19.0,10.0,6.0,7.0,15.0,95.0,-150.0,2018
3004,21800072,BKN,20937965763,43.0,98.0,4.4079999999999995,19.0,40.0,3.267,10.0,15.0,3.133,16.0,38.0,54.0,26.0,6.0,8.0,18.0,22.0,115.0,-10.0,2018
3005,21800072,NOP,20937965620,44.0,98.0,4.623,9.0,23.0,3.0949999999999998,20.0,26.0,4.814,15.0,31.0,46.0,23.0,11.0,11.0,11.0,20.0,117.0,10.0,2018
3006,21800073,SAC,20937965854,44.0,95.0,5.7059999999999995,14.0,37.0,3.929,14.0,23.0,5.4670000000000005,14.0,39.0,53.0,25.0,8.0,4.0,18.0,18.0,116.0,20.0,2018
3007,21800073,WAS,20937965932,40.0,86.0,4.272,14.0,42.0,2.415,18.0,23.0,4.375,5.0,37.0,42.0,22.0,8.0,7.0,21.0,27.0,112.0,-20.0,2018
3008,21800074,BOS,20937965594,39.0,86.0,5.706,14.0,34.0,4.163,17.0,25.0,6.0,8.0,46.0,54.0,25.0,4.0,8.0,13.0,26.0,109.0,100.0,2018
3009,21800074,DET,20937965945,33.0,89.0,4.9719999999999995,7.0,37.0,1.742,16.0,20.0,7.75,6.0,41.0,47.0,16.0,4.0,3.0,11.0,24.0,89.0,-100.0,2018
3010,21800075,NOP,20937965620,40.0,95.0,4.409,9.0,34.0,1.86,22.0,29.0,6.2780000000000005,11.0,29.0,40.0,22.0,4.0,5.0,16.0,32.0,111.0,-105.0,2018
3011,21800075,UTA,20937965906,46.0,88.0,5.836,10.0,32.0,3.1790000000000003,30.0,37.0,8.016,6.0,37.0,43.0,32.0,7.0,7.0,13.0,26.0,132.0,105.0,2018
3012,21800076,ATL,20937965581,27.0,84.0,2.95,12.0,40.0,2.454,19.0,23.0,5.0280000000000005,11.0,37.0,48.0,20.0,9.0,8.0,22.0,13.0,85.0,-60.0,2018
3013,21800076,CHI,17716740151,36.0,83.0,3.589,12.0,33.0,2.1,13.0,16.0,3.3,8.0,44.0,52.0,25.0,14.0,6.0,20.0,21.0,97.0,60.0,2018
3014,21800077,CLE,20937965607,40.0,86.0,4.725,7.0,25.0,2.25,20.0,22.0,5.389,16.0,23.0,39.0,21.0,9.0,2.0,15.0,20.0,107.0,-60.0,2018
3015,21800077,IND,20937965802,48.0,74.0,6.248,5.0,13.0,1.9,18.0,26.0,5.583,4.0,20.0,24.0,28.0,13.0,3.0,15.0,15.0,119.0,60.0,2018
3016,21800078,CHA,20937965958,37.0,95.0,3.9859999999999998,9.0,35.0,1.783,20.0,24.0,5.357,9.0,39.0,48.0,19.0,3.0,8.0,9.0,25.0,103.0,-10.0,2018
3017,21800078,PHI,19327353060,35.0,91.0,3.3040000000000003,10.0,28.0,1.979,25.0,30.0,8.067,14.0,42.0,56.0,18.0,4.0,8.0,11.0,23.0,105.0,10.0,2018
3018,21800079,MIA,19327352976,44.0,96.0,4.067,15.0,39.0,2.811,17.0,26.0,4.95,16.0,40.0,56.0,21.0,7.0,8.0,12.0,21.0,120.0,45.0,2018
3019,21800079,POR,20937965841,37.0,88.0,4.422,12.0,33.0,2.634,25.0,28.0,7.4,8.0,34.0,42.0,14.0,7.0,8.0,9.0,25.0,111.0,-45.0,2018
3020,21800080,MEM,20937965919,44.0,79.0,6.682,9.0,26.0,3.7,20.0,22.0,6.5,3.0,36.0,39.0,30.0,12.0,1.0,12.0,21.0,117.0,105.0,2018
3021,21800080,PHX,20937965828,36.0,78.0,4.867,9.0,33.0,2.291,15.0,19.0,7.333,5.0,30.0,35.0,28.0,5.0,1.0,19.0,25.0,96.0,-105.0,2018
3022,21800081,MIL,20937965737,41.0,82.0,5.695,10.0,30.0,3.417,21.0,23.0,7.25,6.0,51.0,57.0,24.0,6.0,7.0,21.0,19.0,113.0,110.0,2018
3023,21800081,ORL,20937965789,33.0,101.0,4.147,10.0,43.0,2.185,15.0,17.0,6.25,11.0,30.0,41.0,21.0,9.0,6.0,11.0,22.0,91.0,-110.0,2018
3024,21800082,LAL,20937965711,41.0,86.0,4.298,13.0,33.0,2.608,11.0,18.0,2.875,7.0,35.0,42.0,19.0,5.0,5.0,17.0,25.0,106.0,-20.0,2018
3025,21800082,SAS,19327353108,44.0,91.0,3.947,3.0,16.0,1.333,19.0,24.0,6.65,12.0,37.0,49.0,20.0,7.0,5.0,13.0,17.0,110.0,20.0,2018
3026,21800083,BKN,19327353012,42.0,87.0,5.193,20.0,42.0,2.9210000000000003,10.0,15.0,4.834,5.0,32.0,37.0,28.0,5.0,3.0,15.0,20.0,114.0,-30.0,2018
3027,21800083,GSW,19327352928,44.0,89.0,5.355,11.0,33.0,1.5,21.0,24.0,3.266,12.0,35.0,47.0,28.0,11.0,7.0,12.0,16.0,120.0,30.0,2018
3028,21800084,DAL,20937965646,38.0,91.0,4.242,9.0,28.0,2.333,19.0,25.0,4.0,12.0,31.0,43.0,24.0,6.0,3.0,13.0,19.0,104.0,-45.0,2018
3029,21800084,UTA,19327353144,42.0,80.0,5.3420000000000005,10.0,25.0,4.129,19.0,22.0,6.083,8.0,35.0,43.0,25.0,8.0,6.0,18.0,27.0,113.0,45.0,2018
3030,21800085,OKC,20937965880,43.0,85.0,3.802,7.0,24.0,1.15,24.0,35.0,4.909,9.0,34.0,43.0,22.0,16.0,3.0,15.0,24.0,117.0,35.0,2018
3031,21800085,PHX,20937965828,38.0,86.0,4.827,8.0,27.0,1.733,26.0,27.0,7.833,10.0,34.0,44.0,21.0,10.0,3.0,22.0,32.0,110.0,-35.0,2018
3032,21800086,LAC,20937965698,56.0,103.0,7.575,16.0,29.0,5.333,8.0,13.0,4.417,14.0,43.0,57.0,35.0,7.0,9.0,14.0,25.0,136.0,160.0,2018
3033,21800086,WAS,20937965932,38.0,97.0,4.333,5.0,27.0,2.81,23.0,28.0,5.7669999999999995,14.0,31.0,45.0,18.0,7.0,3.0,14.0,16.0,104.0,-160.0,2018
3034,21800087,IND,20937965802,37.0,90.0,3.475,6.0,19.0,1.666,13.0,20.0,4.917,7.0,28.0,35.0,19.0,8.0,5.0,8.0,20.0,93.0,-50.0,2018
3035,21800087,POR,20937965841,38.0,78.0,4.427,10.0,26.0,3.9859999999999998,17.0,18.0,6.0,9.0,41.0,50.0,19.0,3.0,3.0,18.0,23.0,103.0,50.0,2018
3036,21800088,ATL,20937965581,35.0,94.0,5.033,8.0,37.0,2.3169999999999997,14.0,21.0,5.9,10.0,37.0,47.0,20.0,10.0,3.0,13.0,18.0,92.0,-105.0,2018
3037,21800088,PHI,19327353060,41.0,99.0,5.156000000000001,14.0,47.0,1.964,17.0,18.0,5.5,16.0,48.0,64.0,33.0,7.0,9.0,19.0,22.0,113.0,105.0,2018
3038,21800089,MIA,19327352976,38.0,92.0,3.594,13.0,39.0,1.977,24.0,34.0,5.2669999999999995,13.0,39.0,52.0,20.0,10.0,9.0,18.0,21.0,113.0,-50.0,2018
3039,21800089,SAC,20937965854,48.0,97.0,4.743,12.0,26.0,3.4290000000000003,15.0,25.0,3.754,9.0,37.0,46.0,28.0,8.0,8.0,12.0,23.0,123.0,50.0,2018
3040,21800090,BKN,19327353012,34.0,84.0,4.742,11.0,38.0,2.529,17.0,22.0,4.85,11.0,21.0,32.0,22.0,6.0,7.0,10.0,20.0,96.0,-95.0,2018
3041,21800090,NYK,20937965776,45.0,92.0,5.375,9.0,24.0,2.642,16.0,18.0,6.357,16.0,37.0,53.0,21.0,5.0,3.0,13.0,21.0,115.0,95.0,2018
3042,21800091,CHI,17716740151,46.0,94.0,4.372999999999999,11.0,35.0,1.9620000000000002,21.0,34.0,4.625,12.0,32.0,44.0,25.0,6.0,3.0,9.0,19.0,124.0,-125.0,2018
3043,21800091,GSW,19327352928,53.0,96.0,5.7219999999999995,24.0,45.0,3.25,19.0,26.0,5.583,8.0,41.0,49.0,34.0,9.0,7.0,7.0,29.0,149.0,125.0,2018
3044,21800092,MIL,20937965737,45.0,92.0,5.349,19.0,45.0,3.944,15.0,19.0,6.167,8.0,49.0,57.0,28.0,5.0,4.0,17.0,21.0,124.0,75.0,2018
3045,21800092,TOR,20937965893,39.0,103.0,4.109,9.0,45.0,2.2439999999999998,22.0,28.0,6.434,15.0,36.0,51.0,25.0,9.0,7.0,10.0,19.0,109.0,-75.0,2018
3046,21800093,LAL,20937965711,49.0,104.0,4.155,12.0,33.0,2.636,10.0,15.0,3.05,17.0,31.0,48.0,24.0,8.0,8.0,18.0,24.0,120.0,-20.0,2018
3047,21800093,MIN,20937965750,42.0,98.0,4.2299999999999995,14.0,29.0,3.557,26.0,30.0,6.1,20.0,31.0,51.0,26.0,11.0,12.0,14.0,14.0,124.0,20.0,2018
3048,21800094,DAL,19327352904,43.0,91.0,3.853,10.0,34.0,2.234,12.0,17.0,3.583,8.0,41.0,49.0,15.0,9.0,3.0,22.0,21.0,108.0,-25.0,2018
3049,21800094,SAS,19327353108,42.0,91.0,4.702,9.0,20.0,3.233,20.0,21.0,3.5,5.0,36.0,41.0,27.0,17.0,2.0,17.0,19.0,113.0,25.0,2018
3050,21800095,DEN,19327352916,42.0,93.0,3.917,11.0,35.0,2.483,21.0,23.0,4.75,9.0,32.0,41.0,28.0,14.0,5.0,13.0,17.0,116.0,25.0,2018
3051,21800095,NOP,20937965620,43.0,82.0,5.159,11.0,24.0,3.54,14.0,20.0,4.227,7.0,37.0,44.0,28.0,8.0,5.0,22.0,25.0,111.0,-25.0,2018
3052,21800096,CHA,20937965958,44.0,81.0,4.935,13.0,28.0,3.1,24.0,29.0,6.375,8.0,31.0,39.0,27.0,7.0,5.0,14.0,26.0,125.0,60.0,2018
3053,21800096,MIA,19327352976,41.0,87.0,4.905,11.0,28.0,2.417,20.0,24.0,5.966,10.0,24.0,34.0,25.0,9.0,5.0,15.0,26.0,113.0,-60.0,2018
3054,21800097,ATL,20937965581,44.0,82.0,6.3469999999999995,15.0,35.0,5.433,11.0,17.0,4.1,6.0,33.0,39.0,25.0,6.0,8.0,22.0,29.0,114.0,-110.0,2018
3055,21800097,CLE,20937965607,45.0,90.0,5.283,13.0,25.0,4.3,33.0,43.0,7.084,13.0,35.0,48.0,23.0,13.0,1.0,13.0,20.0,136.0,110.0,2018
3056,21800098,ORL,20937965789,36.0,91.0,3.694,11.0,43.0,2.652,16.0,22.0,5.333,11.0,37.0,48.0,28.0,10.0,8.0,16.0,22.0,99.0,-40.0,2018
3057,21800098,SAC,20937965854,41.0,84.0,4.015,8.0,22.0,1.917,17.0,26.0,3.9,8.0,43.0,51.0,22.0,8.0,6.0,15.0,20.0,107.0,40.0,2018
3058,21800099,BOS,20937965594,37.0,84.0,3.581,9.0,31.0,2.071,25.0,32.0,5.75,8.0,38.0,46.0,25.0,8.0,4.0,14.0,20.0,108.0,15.0,2018
3059,21800099,DET,20937965945,37.0,88.0,3.8,8.0,30.0,1.329,23.0,27.0,6.75,11.0,39.0,50.0,17.0,6.0,3.0,17.0,28.0,105.0,-15.0,2018
3060,21800100,PHI,19327353060,38.0,91.0,3.809,14.0,40.0,2.3890000000000002,22.0,30.0,5.524,17.0,30.0,47.0,25.0,7.0,5.0,23.0,24.0,112.0,-85.0,2018
3061,21800100,TOR,19327353132,47.0,92.0,4.412,11.0,27.0,3.495,24.0,28.0,4.9,9.0,34.0,43.0,29.0,13.0,6.0,15.0,26.0,129.0,85.0,2018
3062,21800101,HOU,17716740195,31.0,96.0,4.194,10.0,43.0,1.44,13.0,23.0,3.036,20.0,29.0,49.0,18.0,7.0,9.0,11.0,25.0,85.0,-95.0,2018
3063,21800101,POR,20937965841,38.0,80.0,4.5169999999999995,8.0,20.0,2.833,20.0,23.0,6.3,7.0,44.0,51.0,17.0,4.0,4.0,17.0,19.0,104.0,95.0,2018
3064,21800102,MEM,20937965919,36.0,74.0,5.527,13.0,28.0,3.9880000000000004,22.0,31.0,5.8100000000000005,6.0,32.0,38.0,28.0,16.0,3.0,15.0,20.0,107.0,60.0,2018
3065,21800102,WAS,19327353168,32.0,74.0,3.992,14.0,35.0,3.604,17.0,20.0,4.375,5.0,32.0,37.0,24.0,9.0,7.0,20.0,22.0,95.0,-60.0,2018
3066,21800103,LAC,20937965698,35.0,74.0,7.164,7.0,20.0,2.833,33.0,43.0,6.277,6.0,32.0,38.0,18.0,6.0,7.0,24.0,26.0,110.0,-90.0,2018
3067,21800103,OKC,20937965880,48.0,94.0,5.762,9.0,17.0,3.766,23.0,32.0,4.333,9.0,32.0,41.0,19.0,16.0,6.0,15.0,35.0,128.0,90.0,2018
3068,21800104,BKN,19327353012,43.0,101.0,3.992,12.0,38.0,1.744,22.0,30.0,5.234,18.0,37.0,55.0,26.0,5.0,3.0,16.0,33.0,120.0,5.0,2018
3069,21800104,DET,20937965945,39.0,93.0,4.696,11.0,34.0,2.202,30.0,39.0,7.031000000000001,14.0,41.0,55.0,16.0,8.0,6.0,16.0,30.0,119.0,-5.0,2018
3070,21800105,IND,20937965802,45.0,83.0,4.706,6.0,20.0,1.499,11.0,17.0,2.857,10.0,31.0,41.0,24.0,10.0,10.0,15.0,19.0,107.0,30.0,2018
3071,21800105,NYK,20937965776,34.0,79.0,3.878,12.0,25.0,2.636,21.0,24.0,5.833,9.0,26.0,35.0,18.0,6.0,6.0,17.0,19.0,101.0,-30.0,2018
3072,21800106,CHI,17716740151,39.0,92.0,3.4930000000000003,16.0,34.0,3.7220000000000004,13.0,18.0,3.666,10.0,33.0,43.0,27.0,7.0,6.0,13.0,23.0,107.0,-5.0,2018
3073,21800106,DEN,19327352916,45.0,99.0,4.171,7.0,26.0,1.666,11.0,18.0,4.617,17.0,39.0,56.0,24.0,7.0,9.0,16.0,16.0,108.0,5.0,2018
3074,21800107,MIN,20937965750,50.0,86.0,5.627000000000001,12.0,25.0,2.115,16.0,24.0,2.144,7.0,34.0,41.0,19.0,10.0,8.0,15.0,28.0,128.0,15.0,2018
3075,21800107,UTA,19327353144,47.0,97.0,4.5280000000000005,13.0,30.0,2.656,18.0,30.0,4.527,20.0,28.0,48.0,25.0,9.0,5.0,14.0,22.0,125.0,-15.0,2018
3076,21800108,GSW,19327352928,47.0,89.0,5.117,16.0,32.0,3.02,21.0,30.0,6.041,12.0,34.0,46.0,39.0,10.0,4.0,17.0,24.0,131.0,50.0,2018
3077,21800108,NOP,20937965620,44.0,92.0,4.055,12.0,35.0,2.786,21.0,27.0,3.16,12.0,30.0,42.0,24.0,8.0,2.0,15.0,26.0,121.0,-50.0,2018
3078,21800109,DAL,19327352904,43.0,86.0,6.053,13.0,29.0,3.067,14.0,19.0,5.417,10.0,30.0,40.0,24.0,5.0,5.0,23.0,24.0,113.0,-5.0,2018
3079,21800109,LAL,20937965711,43.0,84.0,4.809,10.0,17.0,4.833,18.0,24.0,3.6310000000000002,8.0,31.0,39.0,23.0,12.0,6.0,20.0,27.0,114.0,5.0,2018
3080,21800110,PHX,20937965828,35.0,90.0,5.005,6.0,24.0,1.8339999999999999,14.0,18.0,4.75,7.0,28.0,35.0,21.0,10.0,3.0,15.0,26.0,90.0,-150.0,2018
3081,21800110,SAS,19327353108,46.0,83.0,6.598,4.0,18.0,1.5,24.0,26.0,8.25,6.0,41.0,47.0,24.0,7.0,6.0,14.0,15.0,120.0,150.0,2018
3082,21800111,CHA,20937965958,38.0,93.0,3.955,11.0,41.0,2.726,20.0,22.0,5.357,11.0,40.0,51.0,26.0,7.0,3.0,17.0,26.0,107.0,-20.0,2018
3083,21800111,OKC,20937965880,41.0,96.0,4.146,8.0,37.0,1.166,21.0,29.0,4.589,14.0,35.0,49.0,20.0,12.0,9.0,10.0,21.0,111.0,20.0,2018
3084,21800112,CLE,20937965607,34.0,83.0,4.697,5.0,18.0,2.333,18.0,19.0,7.5,13.0,22.0,35.0,18.0,11.0,4.0,13.0,22.0,91.0,-95.0,2018
3085,21800112,DEN,19327352916,41.0,85.0,4.914,10.0,26.0,3.575,18.0,21.0,5.107,14.0,30.0,44.0,22.0,8.0,7.0,12.0,18.0,110.0,95.0,2018
3086,21800113,LAC,20937965698,38.0,86.0,4.455,9.0,23.0,2.567,28.0,33.0,5.6899999999999995,8.0,34.0,42.0,19.0,6.0,7.0,18.0,28.0,113.0,-45.0,2018
3087,21800113,PHI,19327353060,44.0,93.0,4.345000000000001,13.0,27.0,3.208,21.0,28.0,6.042,10.0,33.0,43.0,29.0,7.0,7.0,14.0,30.0,122.0,45.0,2018
3088,21800114,ATL,20937965581,42.0,87.0,6.1850000000000005,8.0,31.0,2.662,23.0,34.0,4.831,10.0,33.0,43.0,26.0,6.0,6.0,22.0,28.0,115.0,-155.0,2018
3089,21800114,SAC,20937965854,53.0,98.0,6.546,14.0,35.0,3.35,26.0,32.0,5.91,10.0,36.0,46.0,38.0,14.0,3.0,14.0,29.0,146.0,155.0,2018
3090,21800115,BOS,19327352856,41.0,92.0,3.8240000000000003,24.0,55.0,3.706,11.0,13.0,4.5,8.0,34.0,42.0,30.0,5.0,8.0,12.0,23.0,117.0,20.0,2018
3091,21800115,MIL,20937965737,41.0,85.0,4.857,9.0,29.0,2.717,22.0,30.0,6.803,8.0,37.0,45.0,20.0,8.0,3.0,14.0,20.0,113.0,-20.0,2018
3092,21800116,NOP,20937965620,40.0,94.0,4.632,8.0,29.0,2.734,31.0,37.0,5.75,14.0,30.0,44.0,23.0,7.0,3.0,12.0,24.0,119.0,-65.0,2018
3093,21800116,POR,20937965841,44.0,87.0,5.941,18.0,35.0,5.388,26.0,31.0,5.5,8.0,38.0,46.0,26.0,4.0,4.0,14.0,30.0,132.0,65.0,2018
3094,21800117,LAC,20937965698,41.0,86.0,5.635,13.0,26.0,4.083,25.0,33.0,6.2330000000000005,10.0,40.0,50.0,22.0,5.0,3.0,13.0,23.0,120.0,125.0,2018
3095,21800117,ORL,20937965789,40.0,90.0,5.384,4.0,17.0,2.083,11.0,19.0,3.5,8.0,32.0,40.0,20.0,7.0,4.0,10.0,24.0,95.0,-125.0,2018
3096,21800118,BKN,20937965763,42.0,85.0,5.223,15.0,34.0,3.534,12.0,20.0,3.547,9.0,29.0,38.0,22.0,5.0,4.0,10.0,28.0,111.0,-40.0,2018
3097,21800118,HOU,19327352940,41.0,83.0,4.095,15.0,39.0,2.5340000000000003,22.0,32.0,5.267,11.0,30.0,41.0,22.0,4.0,10.0,9.0,21.0,119.0,40.0,2018
3098,21800119,OKC,20937965880,49.0,86.0,5.97,15.0,32.0,3.287,21.0,26.0,6.75,7.0,31.0,38.0,34.0,13.0,5.0,13.0,20.0,134.0,115.0,2018
3099,21800119,WAS,20937965932,44.0,86.0,5.468,9.0,30.0,2.3040000000000003,14.0,18.0,3.917,6.0,24.0,30.0,27.0,6.0,4.0,18.0,21.0,111.0,-115.0,2018
3100,21800120,CHI,17716740151,42.0,89.0,4.242,13.0,31.0,3.007,8.0,9.0,4.5,11.0,32.0,43.0,33.0,2.0,7.0,14.0,20.0,105.0,-10.0,2018
3101,21800120,IND,20937965802,40.0,85.0,4.775,7.0,26.0,2.001,20.0,22.0,4.875,9.0,33.0,42.0,21.0,8.0,9.0,11.0,13.0,107.0,10.0,2018
3102,21800121,DAL,19327352904,40.0,81.0,4.2940000000000005,11.0,29.0,3.309,15.0,24.0,2.633,11.0,29.0,40.0,22.0,6.0,1.0,18.0,28.0,106.0,-60.0,2018
3103,21800121,NYK,20937965776,46.0,84.0,6.291,7.0,29.0,1.53,19.0,26.0,4.357,10.0,30.0,40.0,26.0,13.0,4.0,12.0,24.0,118.0,60.0,2018
3104,21800122,MEM,20937965919,38.0,75.0,5.859,13.0,26.0,4.417,21.0,34.0,4.346,9.0,30.0,39.0,23.0,9.0,3.0,11.0,29.0,110.0,50.0,2018
3105,21800122,UTA,19327353144,36.0,77.0,3.955,14.0,36.0,2.661,14.0,25.0,4.3,10.0,29.0,39.0,21.0,3.0,5.0,14.0,25.0,100.0,-50.0,2018
3106,21800123,PHX,20937965828,40.0,91.0,4.091,8.0,26.0,2.572,10.0,18.0,2.667,12.0,37.0,49.0,20.0,3.0,4.0,15.0,18.0,98.0,-45.0,2018
3107,21800123,TOR,20937965893,41.0,81.0,5.01,12.0,33.0,3.2,13.0,21.0,4.167,6.0,33.0,39.0,29.0,11.0,10.0,13.0,23.0,107.0,45.0,2018
3108,21800124,GSW,19327352928,43.0,88.0,4.007,13.0,34.0,2.377,17.0,22.0,4.889,12.0,49.0,61.0,31.0,3.0,9.0,16.0,16.0,116.0,85.0,2018
3109,21800124,MIN,20937965750,38.0,101.0,3.584,13.0,45.0,3.263,10.0,14.0,2.524,8.0,31.0,39.0,25.0,8.0,4.0,5.0,16.0,99.0,-85.0,2018
3110,21800125,DET,19327353180,33.0,83.0,4.171,5.0,30.0,0.9529999999999998,28.0,41.0,5.067,7.0,37.0,44.0,16.0,8.0,3.0,17.0,32.0,99.0,-50.0,2018
3111,21800125,PHI,19327353060,28.0,69.0,3.46,9.0,29.0,1.899,44.0,51.0,6.505,3.0,42.0,45.0,21.0,11.0,3.0,17.0,31.0,109.0,50.0,2018
3112,21800126,CHA,20937965958,52.0,91.0,7.005,10.0,30.0,1.86,12.0,13.0,4.667,12.0,38.0,50.0,29.0,3.0,7.0,15.0,17.0,126.0,160.0,2018
3113,21800126,CLE,20937965607,35.0,81.0,4.704000000000001,10.0,26.0,2.85,14.0,15.0,6.75,3.0,23.0,26.0,22.0,10.0,2.0,13.0,20.0,94.0,-160.0,2018
3114,21800127,BOS,20937965594,38.0,88.0,3.8760000000000003,19.0,46.0,3.6050000000000004,6.0,9.0,3.5,10.0,35.0,45.0,23.0,6.0,8.0,14.0,20.0,101.0,-5.0,2018
3115,21800127,IND,20937965802,36.0,86.0,3.927,11.0,32.0,2.708,19.0,25.0,4.9,8.0,37.0,45.0,23.0,10.0,2.0,13.0,16.0,102.0,5.0,2018
3116,21800128,ATL,20937965581,46.0,88.0,6.0040000000000004,13.0,32.0,4.692,18.0,23.0,5.7170000000000005,8.0,29.0,37.0,33.0,11.0,7.0,16.0,21.0,123.0,25.0,2018
3117,21800128,MIA,19327352976,41.0,85.0,3.99,16.0,40.0,2.916,20.0,26.0,5.5,13.0,28.0,41.0,27.0,6.0,6.0,17.0,20.0,118.0,-25.0,2018
3118,21800129,CHI,17716740151,28.0,71.0,3.746,6.0,23.0,1.476,26.0,27.0,5.923,4.0,33.0,37.0,15.0,13.0,4.0,19.0,18.0,88.0,-40.0,2018
3119,21800129,HOU,20937965685,35.0,83.0,4.244,13.0,42.0,1.9929999999999999,13.0,20.0,2.75,10.0,35.0,45.0,21.0,13.0,5.0,18.0,22.0,96.0,40.0,2018
3120,21800130,NOP,20937965620,36.0,77.0,3.221,6.0,21.0,2.666,17.0,30.0,3.283,6.0,42.0,48.0,22.0,3.0,8.0,16.0,21.0,95.0,-70.0,2018
3121,21800130,SAS,19327353108,45.0,96.0,4.236,8.0,23.0,1.733,11.0,14.0,4.1,8.0,35.0,43.0,29.0,8.0,4.0,9.0,21.0,109.0,70.0,2018
3122,21800131,DEN,19327352916,41.0,83.0,5.7940000000000005,9.0,28.0,3.516,12.0,19.0,4.6,8.0,40.0,48.0,32.0,8.0,0.0,17.0,26.0,103.0,75.0,2018
3123,21800131,UTA,20937965906,33.0,81.0,4.34,6.0,31.0,0.944,16.0,24.0,5.75,10.0,30.0,40.0,22.0,12.0,7.0,12.0,21.0,88.0,-75.0,2018
3124,21800132,LAL,20937965711,45.0,86.0,5.817,8.0,21.0,3.983,16.0,25.0,3.401,9.0,41.0,50.0,20.0,9.0,11.0,20.0,22.0,114.0,20.0,2018
3125,21800132,POR,20937965841,44.0,104.0,4.133,6.0,35.0,1.222,16.0,22.0,3.167,16.0,34.0,50.0,20.0,10.0,5.0,14.0,21.0,110.0,-20.0,2018
3126,21800133,MIL,20937965737,46.0,95.0,6.033,22.0,56.0,4.947,30.0,33.0,8.75,10.0,46.0,56.0,30.0,6.0,7.0,12.0,20.0,144.0,175.0,2018
3127,21800133,SAC,20937965854,42.0,95.0,5.32,14.0,36.0,3.104,11.0,22.0,3.777,8.0,36.0,44.0,24.0,6.0,4.0,15.0,26.0,109.0,-175.0,2018
3128,21800134,BKN,20937965763,50.0,105.0,6.722,9.0,28.0,2.75,13.0,18.0,2.85,15.0,23.0,38.0,27.0,11.0,3.0,9.0,28.0,122.0,125.0,2018
3129,21800134,PHI,17716740305,31.0,65.0,4.764,4.0,20.0,1.567,31.0,41.0,5.461,9.0,37.0,46.0,16.0,6.0,1.0,27.0,21.0,97.0,-125.0,2018
3130,21800135,NYK,20937965776,39.0,93.0,4.594,5.0,27.0,1.399,12.0,16.0,4.667,15.0,36.0,51.0,19.0,5.0,5.0,18.0,28.0,95.0,-65.0,2018
3131,21800135,WAS,20937965932,36.0,83.0,3.79,6.0,26.0,1.476,30.0,39.0,6.089,15.0,32.0,47.0,21.0,12.0,11.0,13.0,18.0,108.0,65.0,2018
3132,21800136,MEM,20937965919,36.0,76.0,6.619,7.0,23.0,2.534,21.0,29.0,5.375,9.0,21.0,30.0,19.0,13.0,3.0,13.0,21.0,100.0,-10.0,2018
3133,21800136,PHX,20937965828,33.0,64.0,6.018,14.0,32.0,3.233,22.0,26.0,5.817,5.0,32.0,37.0,25.0,7.0,3.0,24.0,27.0,102.0,10.0,2018
3134,21800137,ORL,20937965789,46.0,91.0,4.457,12.0,32.0,2.483,13.0,18.0,4.166,11.0,32.0,43.0,29.0,7.0,4.0,8.0,22.0,117.0,35.0,2018
3135,21800137,SAS,20937965867,38.0,88.0,3.621,12.0,35.0,2.2800000000000002,22.0,25.0,6.5,10.0,33.0,43.0,25.0,3.0,5.0,11.0,21.0,110.0,-35.0,2018
3136,21800138,MIN,20937965750,29.0,93.0,3.415,7.0,30.0,2.033,16.0,21.0,5.125,13.0,25.0,38.0,18.0,9.0,4.0,11.0,21.0,81.0,-150.0,2018
3137,21800138,POR,20937965841,38.0,86.0,4.693,7.0,28.0,3.083,28.0,32.0,7.083,17.0,49.0,66.0,15.0,7.0,1.0,16.0,20.0,111.0,150.0,2018
3138,21800139,LAL,20937965711,39.0,85.0,4.402,6.0,24.0,2.584,23.0,29.0,5.538,6.0,32.0,38.0,25.0,6.0,4.0,16.0,18.0,107.0,-70.0,2018
